Associated Dates,Spend,Revenue,Visits,Impressions,Clicks,Conversions,Pageviews,Unique Visitors,UPO,Campaign Category,Ad Group,Ad Name,Last Touch Channel,Size,Color,Device,Subchannel,Campaign Name,Retail Tier,Retail Campaign Type,Video Spend,Video Impressions,Link Clicks,Engagements,Video Views,Video Completions
5/1/2023,1285.34204,2378.01,866,0,1,163.0654142,3832,813,2.1,Spring Essentials,Outerwear,Workwear Pants,Other,L,Black,Mobile,other,,,,0,0,0,0,0,0
5/1/2023,237.8139721,421.89,1359,57497,1,155.9109366,4364,1112,1.7,Spring Essentials,Men's Clothing,Workwear Pants,Video,XL,Blue,Tablet,video-branding,,,,313.7376243,158886,439,1,839,1083
5/1/2023,1,3.08,568,0,1,0,2031,543,2.8,Spring Essentials,Outerwear,Women's Boots,Display,XL,White,Mobile,display-prospecting,,,,0,0,0,0,0,0
5/1/2023,630.3399255,1525.06,1004,106743,1,419.3022066,2203,982,3,Spring Essentials,Accessories,Hooded Sweatshirt,Paid Search,XL,Blue,Mobile,paidsearch-pmax,,,,0,0,0,0,0,0
5/1/2023,1,1.78,1751,0,158,0,10444,1465,2.6,Spring Essentials,Accessories,Beanie Hat,Paid Search,S,Yellow,Tablet,paidsearch-nonbrand,,,,0,0,0,0,0,0
5/1/2023,292.8448275,1022.8,730,8187,146,454.895145,2921,606,1.5,Spring Essentials,Accessories,Denim Jeans,Paid Search,XL,Yellow,Mobile,paidsearch-retail,,,,0,0,0,0,0,0
5/1/2023,471.5008898,926.48,546,0,1,77.58430572,2458,542,1.9,Spring Essentials,Outerwear,Beanie Hat,Email,S,Black,Tablet,affiliates,,,,0,0,0,0,0,0
5/1/2023,1,2.14,722,0,608,60.3629847,1895,594,2.7,Spring Essentials,Women's Clothing,Denim Jeans,Display,M,Yellow,Tablet,display-prospecting,,,,0,0,0,0,0,0
5/1/2023,1,3.2,1970,0,560,0,6767,1755,3,Spring Essentials,Men's Clothing,Workwear Pants,Video,M,White,Mobile,video-branding,,,,483.9643294,4999,1110,1,115,1779
5/1/2023,1,3.35,740,72358,340,0,3361,725,2.8,Spring Essentials,Men's Clothing,Beanie Hat,Display,XL,White,Tablet,display-retargeting,,,,0,0,0,0,0,0
5/1/2023,1,1.88,503,87315,718,0,1988,473,1.2,Spring Essentials,Women's Clothing,Men's Jacket,Other,XXL,Blue,Mobile,other,,,,0,0,0,0,0,0
5/1/2023,731.9773628,1726.97,737,0,1,0,2462,675,3,Spring Essentials,Accessories,Hooded Sweatshirt,Social Media,M,Black,Tablet,paidsocial-branding,,,,0,0,0,0,0,0
5/1/2023,724.6044983,1749.18,687,0,575,115.4301592,2287,597,2,Spring Essentials,Outerwear,Denim Jeans,Email,XL,White,Mobile,affiliates,,,,0,0,0,0,0,0
5/1/2023,1,1.72,1095,0,1,0,5387,921,2.8,Spring Essentials,Outerwear,Workwear Pants,Display,S,Yellow,Desktop,display-prospecting,,,,0,0,0,0,0,0
5/1/2023,1,2.8,732,15339,601,0,2423,638,2.4,Spring Essentials,Women's Clothing,Denim Jeans,Other,S,White,Desktop,other,,,,0,0,0,0,0,0
5/1/2023,783.3929058,1434.17,1234,47586,1512,192.8395284,5493,1062,1.7,Spring Essentials,Accessories,Workwear Pants,Display,M,Black,Desktop,display-retargeting,,,,0,0,0,0,0,0
5/1/2023,294.0314037,504.03,1001,0,722,0,2316,949,2.4,Spring Essentials,Women's Clothing,Men's Jacket,Video,M,Green,Tablet,video-branding,,,,1,26626,672,1,1,1228
5/1/2023,1011.791775,2593.15,1814,0,819,0,4984,1729,2.9,Spring Essentials,Men's Clothing,Women's Boots,Paid Search,XXL,Black,Desktop,paidsearch-retail,,,,0,0,0,0,0,0
5/1/2023,1337.385719,3271.75,773,54562,1,510.3761648,2392,627,2.5,Spring Essentials,Women's Clothing,Women's Boots,Other,XXL,Yellow,Mobile,other,,,,0,0,0,0,0,0
5/1/2023,1,2.58,1545,0,1,0,8847,1267,1.6,Spring Essentials,Accessories,Women's Boots,Display,XL,Black,Tablet,display-prospecting,,,,0,0,0,0,0,0
5/1/2023,1129.791724,2476.9,1790,0,301,0,7180,1661,2.2,Spring Essentials,Men's Clothing,Hooded Sweatshirt,Other,M,Black,Desktop,other,,,,0,0,0,0,0,0
5/1/2023,442.0190731,1176.34,825,0,1,383.7081545,4920,758,1.6,Spring Essentials,Women's Clothing,Denim Jeans,Other,L,Yellow,Tablet,other,,,,0,0,0,0,0,0
5/1/2023,1,2.35,1426,0,1,0,5987,1281,1.3,Spring Essentials,Outerwear,Men's Jacket,Other,XXL,Blue,Tablet,other,,,,0,0,0,0,0,0
5/1/2023,1,2.61,1684,44302,331,0,10000,1609,2.6,Spring Essentials,Men's Clothing,Beanie Hat,Paid Search,L,Yellow,Desktop,paidsearch-shopping,,,,0,0,0,0,0,0
5/1/2023,505.4813747,1229.11,1569,0,1,207.8425855,6886,1376,1.7,Spring Essentials,Accessories,Men's Jacket,Other,XXL,Red,Tablet,other,,,,0,0,0,0,0,0
5/1/2023,485.9673141,1527.75,1013,14447,434,0,2713,968,1.2,Retail,Accessories,Denim Jeans,Email,XXL,Blue,Mobile,affiliates,Boulevard,Tier 1,In-store,0,0,0,0,0,0
5/1/2023,1,1.6,919,0,1,0,2782,802,2.1,Retail,Women's Clothing,Denim Jeans,Email,XL,Blue,Mobile,affiliates,Boulevard,Tier 1,In-store,0,0,0,0,0,0
5/1/2023,1623.337067,4710.07,756,0,397,190.9555564,2567,616,3,Retail,Men's Clothing,Denim Jeans,Paid Search,XXL,White,Mobile,paidsearch-shopping,Boulevard,Tier 2,Online,0,0,0,0,0,0
5/1/2023,1,2.04,1519,47053,1,208.8485775,8796,1353,2.2,Retail,Men's Clothing,Workwear Pants,Display,M,White,Tablet,display-retargeting,Boulevard,Tier 3,Online,0,0,0,0,0,0
5/2/2023,1,2.78,731,0,1,0,3413,609,1.3,Spring Essentials,Men's Clothing,Women's Boots,Paid Search,XL,Yellow,Mobile,paidsearch-retail,,,,0,0,0,0,0,0
5/2/2023,1,2.4,498,0,1,214.5220338,2001,470,2.6,Spring Essentials,Men's Clothing,Men's Jacket,Social Media,S,Yellow,Tablet,paidsocial-branding,,,,0,0,0,0,0,0
5/2/2023,1085.445879,3655.69,1195,93582,25,0,6904,1050,1.2,Spring Essentials,Women's Clothing,Beanie Hat,Video,XXL,Green,Tablet,video-branding,,,,1121.534525,32367,1,1046,1,1
5/2/2023,63.31305042,173.86,1116,0,532,235.6007746,5217,900,1.8,Spring Essentials,Women's Clothing,Men's Jacket,Other,S,White,Tablet,other,,,,0,0,0,0,0,0
5/2/2023,1,3.31,1069,72098,370,0,5334,932,1.5,Spring Essentials,Accessories,Beanie Hat,Display,XL,Red,Tablet,display-prospecting,,,,0,0,0,0,0,0
5/2/2023,831.8448695,1473.59,1555,49950,1,415.1677404,6466,1364,1.9,Spring Essentials,Women's Clothing,Denim Jeans,Paid Search,L,Red,Mobile,paidsearch-retailpmax,,,,0,0,0,0,0,0
5/2/2023,1254.012172,3493.77,1508,27978,144,445.7704732,8570,1434,1.8,Spring Essentials,Outerwear,Women's Boots,Video,S,Green,Mobile,video-prospecting,,,,1,1,76,1286,240,104
5/2/2023,1,2.35,468,15226,29,0,1755,402,2.7,Spring Essentials,Women's Clothing,Hooded Sweatshirt,Paid Search,L,Black,Tablet,paidsearch-nonbrand,,,,0,0,0,0,0,0
5/2/2023,1,1.85,1322,41800,529,0,2774,1070,2.7,Spring Essentials,Accessories,Women's Boots,Social Media,XXL,Green,Desktop,paidsocial-prospecting,,,,0,0,0,0,0,0
5/2/2023,66.03391878,175.05,1586,80521,1,0,8273,1452,2.6,Spring Essentials,Men's Clothing,Hooded Sweatshirt,Other,S,Black,Tablet,other,,,,0,0,0,0,0,0
5/2/2023,1,2.45,1467,66928,434,137.8869733,3881,1307,2.2,Retail,Women's Clothing,Hooded Sweatshirt,Video,XXL,Black,Mobile,video-prospecting,South Bay Center,Tier 2,Online,637.6370602,56967,1,655,1,1
5/2/2023,1,2.41,655,86823,1706,0,2204,543,2.5,Retail,Outerwear,Men's Jacket,Video,M,Black,Tablet,video-prospecting,South Bay Center,Tier 2,In-store,907.6192092,1,1,1,1155,378
5/2/2023,1,1.88,1552,101136,1072,173.3239809,6980,1367,2,Retail,Women's Clothing,Denim Jeans,Social Media,XXL,White,Tablet,paidsocial-branding,South Bay Center,Tier 1,Online,0,0,0,0,0,0
5/2/2023,468.9731782,951.46,1906,0,1,56.84363843,6473,1653,3,Retail,Outerwear,Denim Jeans,Display,L,White,Desktop,display-retargeting,South Bay Center,Tier 1,In-store,0,0,0,0,0,0
5/2/2023,1,1.81,890,14478,1,0,5065,824,2.1,Retail,Accessories,Men's Jacket,Social Media,S,White,Tablet,paidsocial-prospecting,South Bay Center,Tier 2,In-store,0,0,0,0,0,0
5/2/2023,1,2.9,1431,0,426,146.6557102,3455,1288,1.1,Retail,Accessories,Denim Jeans,Email,XXL,Yellow,Tablet,affiliates,South Bay Center,Tier 3,In-store,0,0,0,0,0,0
5/2/2023,1,2.37,850,0,83,384.136547,3371,711,1.5,Retail,Accessories,Men's Jacket,Paid Search,L,Yellow,Desktop,paidsearch-pmax,South Bay Center,Tier 4,In-store,0,0,0,0,0,0
5/2/2023,348.4836211,931.49,879,0,1,0,2445,797,1.4,Retail,Outerwear,Denim Jeans,Video,XXL,Black,Desktop,video-prospecting,South Bay Center,Tier 2,In-store,323.2476907,1,1,1,355,874
5/2/2023,1,2.24,674,0,1,0,3427,564,2,Retail,Women's Clothing,Men's Jacket,Other,XL,Red,Desktop,other,South Bay Center,Tier 3,Online,0,0,0,0,0,0
5/3/2023,1,2.23,1996,0,501,163.3646557,5251,1598,2.4,Spring Essentials,Men's Clothing,Workwear Pants,Email,M,Green,Tablet,affiliates,,,,0,0,0,0,0,0
5/3/2023,268.464146,722.75,958,40472,1,444.2083276,2583,861,1.3,Spring Essentials,Accessories,Beanie Hat,Other,XL,Yellow,Tablet,other,,,,0,0,0,0,0,0
5/3/2023,1,1.58,1089,24842,1,213.7351736,3002,1014,3,Spring Essentials,Women's Clothing,Workwear Pants,Paid Search,M,Black,Tablet,paidsearch-nonbrand,,,,0,0,0,0,0,0
5/3/2023,1285.173329,4042.74,1072,10791,934,0,3074,985,2.5,Spring Essentials,Accessories,Hooded Sweatshirt,Other,M,Red,Tablet,other,,,,0,0,0,0,0,0
5/3/2023,546.4762335,1673.85,978,0,1,0,3914,918,1.5,Spring Essentials,Accessories,Workwear Pants,Display,XXL,Black,Mobile,display-prospecting,,,,0,0,0,0,0,0
5/3/2023,476.5876957,1220.27,1403,24497,1,0,7937,1135,1.3,Spring Essentials,Accessories,Men's Jacket,Video,M,White,Desktop,video-branding,,,,1,125832,1,1,1,705
5/3/2023,945.2523437,2526.32,1658,0,1,589.5001318,4778,1486,2.4,Spring Essentials,Men's Clothing,Workwear Pants,Display,XL,Red,Tablet,display-prospecting,,,,0,0,0,0,0,0
5/3/2023,1,3.4,1147,27707,1,0,3830,1129,1.1,Spring Essentials,Men's Clothing,Men's Jacket,Email,XL,Yellow,Mobile,affiliates,,,,0,0,0,0,0,0
5/3/2023,839.5432006,1852.16,1420,174472,1,0,7838,1416,2,Spring Essentials,Men's Clothing,Denim Jeans,Paid Search,L,Green,Tablet,paidsearch-shopping,,,,0,0,0,0,0,0
5/3/2023,148.9196935,454.41,1953,0,586,0,8701,1905,2.6,Spring Essentials,Women's Clothing,Women's Boots,Other,M,White,Desktop,other,,,,0,0,0,0,0,0
5/3/2023,1,2.33,747,42587,493,0,4012,659,1.5,Spring Essentials,Outerwear,Beanie Hat,Social Media,L,Black,Desktop,paidsocial-prospecting,,,,0,0,0,0,0,0
5/3/2023,639.8381716,1794.26,817,89487,1137,105.1946567,3261,711,2.3,Spring Essentials,Women's Clothing,Women's Boots,Video,M,Blue,Desktop,video-prospecting,,,,1,621,683,1,1,174
5/3/2023,62.26132647,183.1,1921,43972,465,162.7287919,10413,1606,3,Spring Essentials,Women's Clothing,Denim Jeans,Video,M,Blue,Tablet,video-prospecting,,,,1,31224,1,1,793,1
5/3/2023,1,1.63,1513,0,1,0,3913,1282,1.5,Spring Essentials,Women's Clothing,Hooded Sweatshirt,Other,XL,Red,Desktop,other,,,,0,0,0,0,0,0
5/3/2023,480.8673036,1413.5,1783,0,1,245.1863565,6744,1542,2.4,Spring Essentials,Women's Clothing,Workwear Pants,Social Media,XL,Yellow,Tablet,paidsocial-branding,,,,0,0,0,0,0,0
5/3/2023,1,3.21,1579,0,1,154.2642949,6191,1457,2.6,Spring Essentials,Men's Clothing,Men's Jacket,Social Media,M,Green,Tablet,paidsocial-branding,,,,0,0,0,0,0,0
5/3/2023,1,2.16,985,1823,1,61.83199775,5135,852,1,Spring Essentials,Outerwear,Women's Boots,Video,L,Blue,Tablet,video-prospecting,,,,1302.650868,43389,1,1,1,1028
5/3/2023,667.8197507,1604.29,1124,38945,1,0,3740,1061,1.5,Spring Essentials,Outerwear,Women's Boots,Other,XXL,Black,Mobile,other,,,,0,0,0,0,0,0
5/3/2023,860.4194859,2482.24,1360,0,1,78.76933171,5683,1352,2.4,Spring Essentials,Accessories,Hooded Sweatshirt,Other,XL,White,Desktop,other,,,,0,0,0,0,0,0
5/3/2023,1,2.54,1138,0,1,0,5983,1127,2.9,Spring Essentials,Outerwear,Beanie Hat,Social Media,M,Red,Mobile,paidsocial-retargeting,,,,0,0,0,0,0,0
5/3/2023,3.404230686,11.69,441,118857,1,148.1526439,1622,368,1.4,Retail,Outerwear,Hooded Sweatshirt,Email,S,Yellow,Tablet,affiliates,South Bay Center,Tier 3,In-store,0,0,0,0,0,0
5/3/2023,26.48670517,49.73,404,0,1,10.81438121,944,348,2.3,Retail,Women's Clothing,Denim Jeans,Video,L,White,Tablet,video-prospecting,South Bay Center,Tier 4,In-store,1,1,1,1,409,1
5/3/2023,207.8677504,484.77,735,81991,577,65.53389984,3567,619,2.3,Retail,Women's Clothing,Workwear Pants,Display,XL,White,Mobile,display-prospecting,South Bay Center,Tier 1,Online,0,0,0,0,0,0
5/3/2023,396.7796898,699.98,1586,0,1,0,4031,1578,2.3,Retail,Outerwear,Women's Boots,Paid Search,L,Red,Mobile,paidsearch-nonbrand,South Bay Center,Tier 2,In-store,0,0,0,0,0,0
5/3/2023,1,2.12,1844,0,1,0,8854,1483,2.6,Retail,Women's Clothing,Beanie Hat,Video,XXL,Green,Desktop,video-branding,South Bay Center,Tier 2,Online,1,1,678,1,680,928
5/3/2023,645.3160045,2175.5,612,0,436,143.9638318,2260,570,1.6,Retail,Women's Clothing,Women's Boots,Other,L,White,Tablet,other,South Bay Center,Tier 4,Online,0,0,0,0,0,0
5/3/2023,1,3.32,424,0,555,340.8575192,2410,343,2.2,Retail,Women's Clothing,Workwear Pants,Email,M,Blue,Mobile,affiliates,South Bay Center,Tier 4,In-store,0,0,0,0,0,0
5/3/2023,676.0826309,1020.83,820,31378,437,0,3530,736,2.4,Retail,Women's Clothing,Workwear Pants,Display,M,Green,Mobile,display-prospecting,South Bay Center,Tier 1,In-store,0,0,0,0,0,0
5/3/2023,1,2.81,867,0,1003,17.97017608,2848,865,1.6,Retail,Outerwear,Beanie Hat,Other,XL,White,Mobile,other,South Bay Center,Tier 3,In-store,0,0,0,0,0,0
5/3/2023,1,2.58,526,0,1,0,2270,463,1.1,Retail,Women's Clothing,Beanie Hat,Video,M,Yellow,Desktop,video-prospecting,South Bay Center,Tier 2,In-store,886.9537265,1,981,896,273,725
5/3/2023,745.0034421,2086.69,1269,135579,269,166.4064875,2596,1098,2.2,Retail,Outerwear,Workwear Pants,Display,L,Yellow,Tablet,display-prospecting,South Bay Center,Tier 3,In-store,0,0,0,0,0,0
5/3/2023,1,2.18,1321,0,1,0,5792,1182,2.9,Retail,Accessories,Denim Jeans,Display,L,Green,Mobile,display-retargeting,South Bay Center,Tier 3,In-store,0,0,0,0,0,0
5/3/2023,172.1435631,337.99,868,0,875,0,3053,736,2.2,Retail,Outerwear,Workwear Pants,Email,L,White,Tablet,affiliates,South Bay Center,Tier 2,In-store,0,0,0,0,0,0
5/3/2023,84.76007766,192.03,482,128744,1126,0,2857,439,1.9,Retail,Men's Clothing,Women's Boots,Other,M,Blue,Mobile,other,South Bay Center,Tier 4,In-store,0,0,0,0,0,0
5/3/2023,270.9658742,793.53,1583,79206,522,0,7304,1575,2.7,Retail,Accessories,Beanie Hat,Display,XXL,Yellow,Tablet,display-prospecting,South Bay Center,Tier 2,In-store,0,0,0,0,0,0
5/4/2023,271.0710626,865.69,484,10668,1,0,2371,430,2.5,Spring Essentials,Outerwear,Denim Jeans,Video,XXL,Green,Desktop,video-prospecting,,,,1251.343258,136256,1,263,1,1
5/4/2023,484.2457317,1691.01,639,4358,1,0,1937,600,2.4,Spring Essentials,Men's Clothing,Men's Jacket,Paid Search,XL,Yellow,Desktop,paidsearch-nonbrand,,,,0,0,0,0,0,0
5/4/2023,1,2.29,1742,0,1,0,9539,1507,1.1,Spring Essentials,Outerwear,Men's Jacket,Display,S,Yellow,Tablet,display-prospecting,,,,0,0,0,0,0,0
5/4/2023,1083.473187,2263.07,626,94459,491,176.1187847,1673,517,1.9,Spring Essentials,Accessories,Men's Jacket,Video,XXL,Blue,Tablet,video-branding,,,,1,1,198,1,1,1065
5/4/2023,1,3.09,473,0,779,290.7835803,2662,451,1.9,Spring Essentials,Men's Clothing,Workwear Pants,Display,S,Yellow,Mobile,display-prospecting,,,,0,0,0,0,0,0
5/4/2023,1,3.21,919,19443,1,24.83908059,4530,756,1.7,Spring Essentials,Men's Clothing,Women's Boots,Display,M,White,Desktop,display-prospecting,,,,0,0,0,0,0,0
5/4/2023,1,2.35,524,19725,1,0,2464,424,1.6,Spring Essentials,Women's Clothing,Denim Jeans,Display,L,Blue,Desktop,display-retargeting,,,,0,0,0,0,0,0
5/4/2023,916.3492306,1425.35,1090,0,1,245.8343027,5895,953,2.4,Spring Essentials,Outerwear,Denim Jeans,Display,L,Yellow,Desktop,display-prospecting,,,,0,0,0,0,0,0
5/4/2023,1145.422559,3950.75,430,32131,1,323.1154324,2510,391,2.6,Spring Essentials,Men's Clothing,Beanie Hat,Display,M,Black,Desktop,display-retargeting,,,,0,0,0,0,0,0
5/4/2023,1910.720196,3094.54,412,122011,1,174.912179,1967,340,1.4,Spring Essentials,Accessories,Women's Boots,Social Media,XXL,Green,Tablet,paidsocial-retargeting,,,,0,0,0,0,0,0
5/4/2023,891.979444,1905.36,1591,0,1,209.0404145,6184,1564,1.5,Spring Essentials,Men's Clothing,Hooded Sweatshirt,Paid Search,XL,Blue,Mobile,paidsearch-local,,,,0,0,0,0,0,0
5/4/2023,189.4570241,641.47,529,27559,1,0,2894,431,1.3,Spring Essentials,Men's Clothing,Denim Jeans,Social Media,S,Red,Tablet,paidsocial-prospecting,,,,0,0,0,0,0,0
5/4/2023,1,2.7,504,62625,708,169.426401,2927,406,1.8,Spring Essentials,Women's Clothing,Beanie Hat,Social Media,XXL,Yellow,Tablet,paidsocial-retargeting,,,,0,0,0,0,0,0
5/4/2023,1,3.23,1474,0,1,0,4038,1434,2.5,Spring Essentials,Men's Clothing,Men's Jacket,Email,XL,Black,Mobile,affiliates,,,,0,0,0,0,0,0
5/4/2023,1,3.31,770,32294,1,83.59545521,3693,706,2.9,Spring Essentials,Men's Clothing,Women's Boots,Video,M,Yellow,Tablet,video-branding,,,,1,1,863,114,1,1
5/4/2023,825.2671136,1727.79,1479,24974,494,0,3574,1406,1.6,Spring Essentials,Women's Clothing,Hooded Sweatshirt,Social Media,M,White,Mobile,paidsocial-retargeting,,,,0,0,0,0,0,0
5/4/2023,1,2.05,1525,27605,1,0,4934,1261,1.6,Spring Essentials,Outerwear,Men's Jacket,Email,L,Yellow,Mobile,affiliates,,,,0,0,0,0,0,0
5/4/2023,1,2.22,566,0,367,0,2607,565,2.5,Spring Essentials,Accessories,Hooded Sweatshirt,Video,L,Red,Desktop,video-branding,,,,108.2297092,47147,1,1,1,1
5/4/2023,867.432638,2927.31,716,88930,24,64.64100852,1932,679,2.3,Spring Essentials,Accessories,Women's Boots,Email,S,White,Tablet,affiliates,,,,0,0,0,0,0,0
5/4/2023,1,3.4,1426,61522,484,96.7596464,4204,1419,2.4,Spring Essentials,Men's Clothing,Men's Jacket,Video,S,Blue,Mobile,video-prospecting,,,,1,68736,1,479,237,1228
5/4/2023,1,2.69,750,76664,303,0,3630,604,2.9,Spring Essentials,Men's Clothing,Hooded Sweatshirt,Other,XL,Yellow,Tablet,other,,,,0,0,0,0,0,0
5/4/2023,1272.772728,3660.72,1912,10571,158,0,8191,1877,2.8,Spring Essentials,Outerwear,Hooded Sweatshirt,Email,L,Yellow,Tablet,affiliates,,,,0,0,0,0,0,0
5/4/2023,1365.790645,4134.89,1100,0,371,0,3468,1006,2.5,Spring Essentials,Women's Clothing,Workwear Pants,Social Media,XXL,Yellow,Mobile,paidsocial-prospecting,,,,0,0,0,0,0,0
5/4/2023,213.6510738,570.28,880,0,1,0,2389,787,1.3,Spring Essentials,Accessories,Women's Boots,Paid Search,L,Green,Desktop,paidsearch-brand,,,,0,0,0,0,0,0
5/4/2023,1,2.52,947,34696,1,656.9919922,4412,910,1.7,Spring Essentials,Women's Clothing,Workwear Pants,Other,XXL,Blue,Tablet,other,,,,0,0,0,0,0,0
5/4/2023,308.5264307,546.75,731,0,1,0,2299,667,2.9,Spring Essentials,Accessories,Denim Jeans,Other,XL,White,Desktop,other,,,,0,0,0,0,0,0
5/4/2023,1,2.68,1514,2360,468,0,8858,1314,2.8,Spring Essentials,Accessories,Women's Boots,Display,XXL,Red,Mobile,display-prospecting,,,,0,0,0,0,0,0
5/4/2023,1,1.98,937,0,1,0,1911,783,1.3,Spring Essentials,Accessories,Workwear Pants,Display,XL,Blue,Tablet,display-prospecting,,,,0,0,0,0,0,0
5/4/2023,1,3.28,1455,0,346,60.45224225,4356,1263,1.6,Retail,Women's Clothing,Men's Jacket,Paid Search,XXL,Yellow,Mobile,paidsearch-local,Riverdale Village,Tier 4,Online,0,0,0,0,0,0
5/4/2023,37.03477072,90.87,1878,0,1,0,6076,1600,1.3,Retail,Women's Clothing,Hooded Sweatshirt,Display,XXL,Black,Tablet,display-retargeting,Riverdale Village,Tier 3,In-store,0,0,0,0,0,0
5/4/2023,316.0737843,716.87,1990,6356,1,250.3291811,8709,1931,1.4,Retail,Outerwear,Women's Boots,Display,XXL,Red,Desktop,display-retargeting,Riverdale Village,Tier 1,In-store,0,0,0,0,0,0
5/4/2023,1,3.17,760,0,1,104.3533444,2782,705,2.8,Retail,Outerwear,Beanie Hat,Video,XL,White,Mobile,video-prospecting,Riverdale Village,Tier 2,Online,118.1556708,1,1,1180,320,1
5/4/2023,857.4412557,2965.91,540,25549,155,0,1329,528,3,Retail,Women's Clothing,Beanie Hat,Paid Search,S,Blue,Desktop,paidsearch-retail,Riverdale Village,Tier 2,In-store,0,0,0,0,0,0
5/4/2023,1,3.04,427,0,1027,12.82910433,2189,393,2.8,Retail,Outerwear,Workwear Pants,Email,XL,Blue,Mobile,affiliates,Riverdale Village,Tier 3,In-store,0,0,0,0,0,0
5/4/2023,175.4153811,295.85,1421,38939,513,112.4301157,5011,1242,1.5,Retail,Women's Clothing,Men's Jacket,Email,L,White,Mobile,affiliates,Riverdale Village,Tier 3,Online,0,0,0,0,0,0
5/4/2023,99.74940256,172.27,1178,0,1,0,3936,1002,2.3,Retail,Women's Clothing,Hooded Sweatshirt,Video,XXL,Black,Desktop,video-branding,Riverdale Village,Tier 3,Online,1151.664036,1,1091,1,987,414
5/4/2023,1,3.23,1026,52876,1,0,2384,878,2.5,Retail,Women's Clothing,Women's Boots,Email,XXL,Black,Mobile,affiliates,Riverdale Village,Tier 2,Online,0,0,0,0,0,0
5/4/2023,468.4826418,1073.16,1264,15859,915,353.3222386,5195,1184,1.2,Retail,Women's Clothing,Denim Jeans,Paid Search,XL,White,Mobile,paidsearch-nonbrand,Riverdale Village,Tier 3,In-store,0,0,0,0,0,0
5/4/2023,1,2.94,521,0,1117,176.4264011,1774,456,2.4,Retail,Accessories,Women's Boots,Display,XL,Blue,Tablet,display-prospecting,Riverdale Village,Tier 1,Online,0,0,0,0,0,0
5/4/2023,1576.151359,3510.71,1712,110398,103,62.71533596,7954,1473,3,Retail,Men's Clothing,Women's Boots,Video,XL,Red,Mobile,video-prospecting,Riverdale Village,Tier 2,Online,377.6339952,43283,27,1,1,1648
5/4/2023,1,1.91,1501,30061,1,0,3350,1318,1.4,Retail,Women's Clothing,Workwear Pants,Other,XL,Red,Mobile,other,Riverdale Village,Tier 1,In-store,0,0,0,0,0,0
5/4/2023,224.2561614,728.5,1845,0,1,15.94817263,7233,1709,1.6,Retail,Men's Clothing,Denim Jeans,Display,XXL,Green,Tablet,display-retargeting,Riverdale Village,Tier 2,Online,0,0,0,0,0,0
5/4/2023,42.77345052,131.45,1299,0,1,0,3879,1105,1.8,Retail,Accessories,Denim Jeans,Display,XXL,Red,Mobile,display-prospecting,Riverdale Village,Tier 4,In-store,0,0,0,0,0,0
5/4/2023,949.4929016,2808.26,833,0,1,95.97148736,4212,807,2.5,Retail,Men's Clothing,Workwear Pants,Email,L,Yellow,Desktop,affiliates,Riverdale Village,Tier 2,In-store,0,0,0,0,0,0
5/4/2023,468.2605232,1551.66,1000,9574,1,29.44029074,5053,888,1.6,Retail,Women's Clothing,Denim Jeans,Email,XXL,Yellow,Mobile,affiliates,Riverdale Village,Tier 1,In-store,0,0,0,0,0,0
5/4/2023,1,3.48,1093,34678,592,0,3956,958,2.2,Retail,Accessories,Denim Jeans,Paid Search,L,Blue,Desktop,paidsearch-retailpmax,Riverdale Village,Tier 1,In-store,0,0,0,0,0,0
5/4/2023,310.6851959,951.3,437,16631,1018,519.7836032,1776,428,1.5,Retail,Outerwear,Denim Jeans,Social Media,S,White,Desktop,paidsocial-retargeting,Riverdale Village,Tier 4,Online,0,0,0,0,0,0
5/4/2023,1,2.21,1403,153939,76,0,4821,1133,2.5,Retail,Outerwear,Beanie Hat,Email,M,White,Desktop,affiliates,Riverdale Village,Tier 3,In-store,0,0,0,0,0,0
5/4/2023,1,3.41,1277,27455,613,0,3699,1057,1.5,Retail,Outerwear,Beanie Hat,Other,XXL,Green,Desktop,other,Riverdale Village,Tier 3,Online,0,0,0,0,0,0
5/4/2023,1179.434835,2712.21,815,10239,835,0,2795,762,1.2,Retail,Women's Clothing,Women's Boots,Other,M,Yellow,Mobile,other,Riverdale Village,Tier 1,Online,0,0,0,0,0,0
5/4/2023,1,1.64,558,39224,94,0,1684,503,1.4,Retail,Outerwear,Hooded Sweatshirt,Social Media,S,Green,Tablet,paidsocial-prospecting,Riverdale Village,Tier 3,Online,0,0,0,0,0,0
5/4/2023,1539.661019,2495.6,806,7313,1058,0,2418,715,2.2,Retail,Women's Clothing,Denim Jeans,Video,M,Yellow,Tablet,video-prospecting,Riverdale Village,Tier 4,In-store,173.4578546,13387,1,220,171,1
5/4/2023,280.2679477,524.44,1244,0,1,0,2777,1243,2.3,Retail,Women's Clothing,Women's Boots,Other,M,Red,Mobile,other,Riverdale Village,Tier 3,In-store,0,0,0,0,0,0
5/4/2023,1,2.93,1360,76133,1,163.8618487,2723,1333,2.2,Retail,Outerwear,Men's Jacket,Video,XL,Red,Desktop,video-prospecting,Riverdale Village,Tier 4,Online,1,44366,239,1443,1,1382
5/4/2023,1011.704922,2044.28,1954,0,1,0,7533,1945,1.6,Retail,Women's Clothing,Denim Jeans,Other,L,Blue,Mobile,other,Riverdale Village,Tier 4,Online,0,0,0,0,0,0
